Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
Шефбургер Де Люкс [Ростик'c - KFC];492;27,7;26,7;35,3
Шефбургер Джуниор [Ростик'c - KFC];231;12,3;10,5;21,9
Шефбургер Джуниор Острый [Ростик'c - KFC];250;13,6;10;26,5
Шефбургер Острый [Ростик'c - KFC];222;14,3;9,1;20,9
Шоколадный Пирожок Клубника - Крем-Чиз [Ростик'c - KFC];271;3,4;15,7;29,1
Шоколадный Топпинг [Ростик'c - KFC];39;0,2;0,2;9,1
Шоколадный Фондан [Ростик'c - KFC];470;5,5;32;39
Шоколадный Фондан с Мороженым [Ростик'c - KFC];334;4,5;20,6;32,5
Яблочная Тарталетка [Ростик'c - KFC];231;12,3;10,5;21,9
Яблочный Десерт [Ростик'c - KFC];207;2,3;5,6;36,9
Яблочный Десерт с Мороженым [Ростик'c - KFC];178;2,7;4,7;31,1
Ягодный Пунш [Ростик'c - KFC];22;0,1;0,1;5,2
Яичница с Байтсами [Ростик'c - KFC];223;17,8;14,5;5,3
