Продукт;Калорийность кКал;Белки г;Жиры г;Углеводы г
"Говядина сортовая, ребра, толстый и тонкий края (ребра 6-12), мясо с жиром убранным до уровня1/8"", сырая";288;16,75;23,95;0
"Говядина сортовая, ребра, толстый край (ребра 6-9), мясо с жиром убранным до уровня1/8"", жареная";324;21,55;25,71;0
"Говядина сортовая, ребра, толстый край (ребра 6-9), мясо с жиром убранным до уровня1/8"", обжаренная";333;23,4;25,84;0
"Говядина сортовая, ребра, толстый край (ребра 6-9), мясо с жиром убранным до уровня1/8"", сырая";295;16,52;24,85;0
"Говядина сортовая, ребра, тонкий край (ребра 10-12), мясо с жиром убранным до уровня1/8"", жареная";278;27,17;18;0
"Говядина сортовая, ребра, тонкий край (ребра 10-12), мясо с жиром убранным до уровня1/8"", обжаренная";323;22,76;25,02;0
"Говядина сортовая, ребра, тонкий край (ребра 10-12), мясо с жиром убранным до уровня1/8"", сырая";246;19,56;18;0
"Говядина сортовая, средняя часть кострца, стейк, мясо с жиром убранным до уровня 0"",  обжаренная на гриле";162;26,61;5,32;0
"Говядина сортовая, средняя часть кострца, стейк, мясо с жиром убранным до уровня 0"", сырая";137;20,98;5,21;0
Говядина сортовая, стейк из плечевой мякоти, постное мясо, жареная;159;26,08;5,24;0
Говядина сортовая, стейк из плечевой мякоти, постное мясо, жаренная;157;26,13;5,02;0
"Говядина сортовая, стейк-портерхаус,  мясо с жиром убранным до уровня 0"", жареная";267;24,47;17,98;0
"Говядина сортовая, стейк-портерхаус,  мясо с жиром убранным до уровня 1/8"", жареная";263;26,21;16,75;0
"Говядина сортовая, стейк-портерхаус,  мясо с жиром убранным до уровня 1/8"", сырая";208;20,69;13,27;0
Говядина сортовая, стейк-портерхаус,  постное мясо, жареная;194;26,89;8,81;0
"Говядина сортовая, цельное бедро, мясо с жиром убранным до уровня1/8"", жареная";218;27,58;11,08;0
"Говядина сортовая, цельное бедро, мясо с жиром убранным до уровня1/8"", сырая";184;20,56;10,68;0
"Говядина сортовая, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  жаренная";234;27,95;12,71;0
"Говядина сортовая, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"", жареная";182;29,93;6,05;0
"Говядина сортовая, щуп, мясо с жиром убранным до уровня 0"", обжаренная";162;29,45;3,97;0
"Говядина сортовая, щуп, мясо с жиром убранным до уровня 1/8"", обжаренная";204;28,13;9,26;0
"Говядина сортовая, щуп, мясо с жиром убранным до уровня 1/8"", сырая";160;21,3;7,57;0,08
Говядина сортовая, щуп, постное мясо, обжаренная;163;29,59;4,11;0
Говядина сортовая, щуп, постное мясо, обжаренная;157;29,52;3,43;0
Говядина сортовая, щуп, постное мясо, сырая;119;22,31;2,62;0
Говядина травяного откорма, постный бифштекс из короткого филе, сырой;117;23,07;2,69;0
Говядина травяного откорма, фарш, сырой;198;19,42;12,73;0
Говядина тушеная, консервы;220;16,8;17;0,2
Говядина тушеная, по 1-422;116;13,6;5,4;3,3
"Говядина, t-bone стейк, мясо с жиром убранным до уровня 0"", жареная";247;24,18;15,93;0
"Говядина, верхняя часть грудинки, мясо с жиром убранным до уровня 0"" ,тушеная";358;23,53;28,5;0
"Говядина, верхняя часть грудинки, мясо с жиром убранным до уровня 1/8"", сырая";267;17,65;20,98;0,59
"Говядина, верхняя часть грудинки, мясо с жиром убранным до уровня 1/8"", тушеная";349;24,4;27,17;0
Говядина, верхняя часть грудинки, постоное мясо,тушеная;244;28,05;13,8;0
"Говядина, верхняя часть кострца, стейк, мясо с жиром убранным до уровня 0"", обжаренная на гриле";168;29,08;4,84;0
"Говядина, верхняя часть кострца, стейк, мясо с жиром убранным до уровня 0"", сырая";129;21,69;4;0
"Говядина, внешняя мякоть пашины,  мясо с жиром убранным до уровня 0"", жареная на огне";255;23,51;17,13;0
Говядина, внешняя мякоть пашины, постное мясо, жареное на огне;233;24,18;14,37;0
"Говядина, внутренняя мякоть пашины, мясо с жиром убранным до уровня 0"", жареная на огне";220;26,13;12,05;0
Говядина, внутренняя мякоть пашины, постное мясо, жареное на огне;205;26,66;10,06;0
Говядина, внутренняя часть лопатки (стейк Денвер), приготовленный на гриле;227;26,18;13,54;0,21
Говядина, внутренняя часть лопатки (стейк Денвер), только мясо;170;19,42;9,99;0,49
Говядина, внутренняя часть лопатки, только мясо, тушеная;219;31,35;10,41;0
Говядина, внутренняя часть лопатки, тушеная;275;28,23;18;0
Говядина, вырезка;106;20,2;2,8;0
"Говядина, вырезка, мясо с жиром убранным до уровня 0"", жареная на огне";211;30,5;8,91;0
"Говядина, вырезка, мясо с жиром убранным до уровня 1/8"", жареная на огне";267;26,46;17,12;0
"Говядина, вырезка, мясо с жиром убранным до уровня 1/8"", обжаренная";324;23,9;24,6;0
"Говядина, вырезка, мясо с жиром убранным до уровня 1/8"", сырая";247;19,61;18,16;0
Говядина, вырезка, постное мясо, жареная;200;29,04;8,39;0
Говядина, вырезка, постное мясо, жареная на огне;198;30,7;8,32;0
Говядина, вырезка, постное мясо, сырая;153;22,12;6,52;0
Говядина, грудинка (мякоть);233;16,3;18,7;0
Говядина, грудинка целая;253;18,42;19,06;0,56
"Говядина, грудинка целая, мясо с жиром убранным до уровня 0"" ,тушеная";291;26,79;19,52;0
Говядина, грудинка целая, только мясо;157;20,72;7,37;0,6
Говядина, грудинка целая, только мясо ,тушеная;218;29,75;10,08;0
Говядина, грудинка целая, тушеная;331;25,85;24,5;0
Говядина, задняя часть лопаточного отруба;129;19,63;5,02;0
Говядина, задняя часть лопаточного отруба, запеченная;173;26,36;6,75;0
Говядина, задняя часть лопаточного отруба, запеченная;207;25,7;10,84;0
Говядина, задняя часть лопаточного отруба, только мясо, запеченный;172;26,82;6,34;0
Говядина, задняя часть лопаточного отруба, только мясо, тушеная;189;29,34;7,04;0
Говядина, задняя часть лопаточного отруба,тушеная;182;28,29;6,8;0
Говядина, запеченный хлеб из фарша, 70% постного мяса/ 30% жира;241;23,87;15,37;0
Говядина, запеченный хлеб из фарша, 75% постного мяса/ 25% жира;254;24,56;16,5;0
Говядина, запеченный хлеб из фарша, 80% постного мяса/ 20% жира;254;25,25;16,17;0
Говядина, запеченный хлеб из фарша, 85% постного мяса/15% жира;240;25,93;14,36;0
Говядина, запеченный хлеб из фарша, 90% постного мяса/10% жира;214;26,62;11,1;0
Говядина, запеченный хлеб из фарша, 95% постного мяса/5% жира;174;27,31;6,37;0
"Говядина, короткий филей, мясо с жиром убранным до уровня 0"", жареная";223;28,57;11,15;0
"Говядина, короткий филей, мясо с жиром убранным до уровня 1/8"", жареная";264;26,44;16,78;0
"Говядина, короткий филей, мясо с жиром убранным до уровня 1/8"", сырая";228;20,61;15,49;0
Говядина, короткий филей, постное мясо, жареная;189;29,3;7,09;0
Говядина, короткий филей, постное мясо, жареная на огне;202;29,53;8,41;0
Говядина, короткий филей, постное мясо, сырая;138;22,93;5,15;0
"Говядина, кострец, мясо с жиром убранным до уровня 0"", жареная";211;26,05;11,07;0
"Говядина, кострец, мясо с жиром убранным до уровня 0"", сырая";165;20,64;8,55;0
Говядина, кострец, постное мясо, сырая;142;21,26;5,63;0
Говядина, котлетное мясо;162;17,8;10;0
Говядина, котлеты из фарша, 70%  постного мяса/ 30% жира, жаренная на огне;277;25,38;18,66;0
Говядина, котлеты из фарша, 70%  постного мяса/ 30% жира, жаренная на сковороде;238;22,86;15,54;0
Говядина, котлеты из фарша, 75%  постного мяса/ 25% жира, жареная на огне;279;25,56;18,87;0
Говядина, котлеты из фарша, 75% постного мяса/ 25% жира, жареная на сковороде;248;23,45;16,44;0
Говядина, котлеты из фарша, 80%  постного мяса/ 20% жира, жареная на сковороде;246;24,04;15,94;0
Говядина, котлеты из фарша, 80% постного мяса/ 20% жира, жареная на огне;270;25,75;17,78;0
Говядина, котлеты из фарша, 85%  постного мяса/ 15% жира, жареная на огне;250;25,93;15,41;0
Говядина, котлеты из фарша, 85%  постного мяса/ 15% жира, жареная на сковороде;232;24,62;14,02;0
Говядина, котлеты из фарша, 90%  постного мяса/ 10% жира, жареная на огне;217;26,11;11,75;0
Говядина, котлеты из фарша, 90%  постного мяса/ 10% жира, жареная на сковороде;204;25,21;10,68;0
Говядина, котлеты из фарша, 95%  постного мяса/ 5% жира, жареная на огне;174;26,29;6,8;0
Говядина, котлеты из фарша, 95%  постного мяса/ 5% жира, жареная на сковороде;164;25,8;5,94;0
Говядина, лопатка полностью, только мясо, тушеная;253;31,06;13,3;0
Говядина, лопатка полностью, тушеная;341;26,78;25,12;0
"Говядина, лопаточная мякоть, мясо с жиром убранным до уровня1/8"", сырая";248;17,16;19,41;0
Говядина, лопаточная часть (заплечная);111;19,3;3,8;0
Говядина, лопаточная часть (плечевая);110;19,4;3,6;0
Говядина, мышца лопатки, стейк Медальон;144;20,54;6,22;0
Говядина, мышца лопатки, стейк Медальон, приготовленный на гриле;177;26,22;7,2;0
Говядина, мякоть верхней части бедра, постное мясо;135;22,91;4,09;0
Говядина, мякоть верхней части бедра, постное мясо, жареная;185;31,82;5,45;0
Говядина, мякоть верхней части бедра, постное мясо, жареная на огне;162;30,09;3,77;0
Говядина, мякоть верхней части бедра, тушеная;209;35,62;6,31;0
Говядина, мякоть верхней части плеча, стейк;141;20,67;5,88;0
Говядина, мякоть верхней части плеча, стейк, обжаренная на гриле;182;26,3;7,66;0,12
"Говядина, мякоть нижней внешней части бедра, стейк, мясо с жиром убранным до уровня 0"", обжаренная на гриле";182;27,52;7,1;0
"Говядина, мякоть нижней внешней части бедра, стейк, мясо с жиром убранным до уровня 0"", сырая";142;21,59;5,53;0
"Говядина, мякоть нижней части бедра, мясо с жиром убранным до уровня 0"", обжаренное";187;27,42;7,72;0
"Говядина, мякоть нижней части бедра, мясо с жиром убранным до уровня 0"", тушеная";223;33,56;8,86;0
"Говядина, мякоть нижней части бедра, мясо с жиром убранным до уровня1/8"", обжаренная";218;26,41;11,64;0
"Говядина, мякоть нижней части бедра, мясо с жиром убранным до уровня1/8"", сырая";192;20,7;11,54;0
"Говядина, мякоть нижней части бедра, мясо с жиром убранным до уровня1/8"", тушеная";247;32,76;11,87;0
Говядина, мякоть нижней части бедра, постное мясо;128;22,19;4,31;0
Говядина, мякоть нижней части бедра, постное мясо, обжаренная;177;27,76;6,48;0
Говядина, мякоть нижней части бедра, постное мясо, приготовленная;163;28;5,72;0
Говядина, мякоть нижней части бедра, постное мясо, тушеная;214;34;7,67;0
Говядина, мякоть нижней части бедра, постное мясо, тушеная;216;34,34;7,73;0
Говядина, мясной микс из разных частей тушки и субпродукты, отделенные механически, сырая;276;14,97;23,52;0
Говядина, нарезаная кусками, мясо постное, приготовленная;203;29,9;8,37;0
"Говядина, нарезаная кусками, мясо с жиром убранным до уровня1/8""";215;20,01;14,42;0
"Говядина, нарезаная кусками, мясо с жиром убранным до уровня1/8"", приготовленная";259;26,11;16,59;0
Говядина, наружная часть лопатки, жареная;216;25,73;11,73;0
Говядина, наружная часть лопатки, стейк;176;18,99;10,52;0
Говядина, наружная часть лопатки, стейк, обжаренная на гриле;222;24,93;12,79;0
Говядина, наружная часть лопатки, только мясо, жареная;203;26,13;10,16;0
Говядина, обжаренный фарш, 75%  постного мяса/ 25% жира;277;26,28;18,21;0
"Говядина, огузок, мясо с жиром убранным до уровня 0"", обжаренная,";188;26,79;8,21;0
"Говядина, огузок, мясо с жиром убранным до уровня 0"", сырая";151;20,48;7,01;0
"Говядина, огузок, мясо с жиром убранным до уровня 1/8""";189;19,6;11,67;0
"Говядина, огузок, мясо с жиром убранным до уровня 1/8"", обжаренная";219;27,45;11,34;0
Говядина, огузок, постное мясо;126;21,07;3,95;0
Говядина, огузок, постное мясо, обжаренная;174;27,53;6,2;0
"Говядина, оковалок, мясо с жиром убранным до уровня 0"", жареная";212;29,33;9,67;0
"Говядина, оковалок, мясо с жиром убранным до уровня 1/8"", жареная на огне";243;26,96;14,23;0
"Говядина, оковалок, мясо с жиром убранным до уровня 1/8"", сырая";201;20,3;12,71;0
Говядина, оковалок, постное мясо, жареная на огне;178;29,42;5,84;0
Говядина, оковалок, постное мясо, жареная на огне;183;30,55;5,79;0
Говядина, оковалок, постное мясо, сырая;131;22,09;4,08;0
Говядина, остроконечная часть плеча (фальш-филе);128;21,13;4,79;0
Говядина, остроконечная часть плеча (фальш-филе), жареная на огне;160;25,87;5,52;0
Говядина, остроконечная часть плеча (фальш-филе), только мясо;123;21,3;4,17;0
Говядина, остроконечная часть плеча (фальш-филе), только мясо, жареная;159;25,9;5,42;0
Говядина, остроконечная часть плеча (фальш-филе), только мясо, тушеная;190;33,31;6,34;0
Говядина, остроконечная часть плеча (фальш-филе), тушеная;220;32,07;10,18;0
Говядина, пашина;225;18,9;16,6;0
Говядина, плечевая мякоть на кости;244;19,23;17,98;0
Говядина, плечевая мякоть на кости, только мясо;132;22,11;4,19;0
Говядина, плечевая мякоть на кости, только мясо, тушеная;214;34,66;7,36;0
Говядина, плечевая мякоть на кости, тушеная;302;30,12;19,22;0
"Говядина, плечевая мякоть, мясо с жиром убранным до уровня 0"" ,тушеная";297;28,94;19,17;0
"Говядина, плоская часть грудинки,  мясо с жиром убранным до уровня 0"" ,тушеная";213;32,9;8,01;0
"Говядина, плоская часть грудинки, мясо с жиром убранным до уровня 1/8""";277;17,94;22,18;0
"Говядина, плоская часть грудинки, мясо с жиром убранным до уровня 1/8"", тушеная";289;28,82;18,42;0
Говядина, плоская часть грудинки, постное мясо;127;21,57;3,84;0
Говядина, плоская часть грудинки, постное мясо, тушеная;205;33,26;6,99;0
Говядина, плоская часть грудинки, постное мясо, тушеная;196;33,15;6;0
Говядина, подлопаточная часть;196;19,17;13,26;0
Говядина, подлопаточная часть;131;17,5;6,5;0
Говядина, подлопаточная часть, только мясо;140;21,13;6,07;0,31
Говядина, подлопаточная часть, только мясо, тушеная;216;30,54;10,46;0
Говядина, подлопаточная часть, тушеная;291;26,7;20,49;0
Говядина, покромка;196;17,6;14;0
Говядина, покромка;155;21,22;7,17;0
Говядина, покромка, жаренная на огне;192;27,66;8,23;0
Говядина, покромка, только мясо;141;21,57;5,47;0
Говядина, покромка, только мясо, жареная на огне;186;27,89;7,4;0
Говядина, поясничная часть (тонкий край);110;20;3,3;0
Говядина, поясничная часть, тонкий край (ребра 10-12);254;19,33;19,06;0
Говядина, поясничная часть, тонкий край (ребра 10-12), жареная на огне;291;25,85;20,04;0
Говядина, поясничная часть, тонкий край (ребра 10-12), запеченная;341;22,54;27,14;0
"Говядина, поясничная часть, тонкий край (ребра 10-12), мясо с жиром убранным до уровня 0"", жареная";249;27,27;14,74;0
Говядина, поясничная часть, тонкий край (ребра 10-12), только мясо;141;22,33;5,04;0
Говядина, поясничная часть, тонкий край (ребра 10-12), только мясо, жареная на огне;195;29,58;7,63;0
"Говядина, разделанная, нарезаная кусками, мясо с жиром убранным до уровня 0"", приготовленная";230;28,4;12,42;0
Говядина, ребера, тонкий край (ребра 10-12), постное мясо, жареная;193;29,41;7,53;0
Говядина, реберный край грудинки (шорт рибс), без костей;235;17,48;18,33;0
Говядина, реберный край грудинки (шорт рибс), без костей, только мясо;169;19,68;10,02;0,05
Говядина, реберный край грудинки (шорт рибс), без костей, только мясо, тушеная;240;28,82;13,8;0
Говядина, реберный край грудинки (шорт рибс), без костей, тушеная;305;25,48;22,58;0
Говядина, солонина, стрипсы к завтраку, сырые или не разогретые;406;12,5;38,8;0,7
Говядина, спинная и поясничная части, толстый и тонкий края (ребра 6-12);306;16,53;26,1;0
Говядина, спинная и поясничная части, толстый и тонкий края (ребра 6-12), жареная на огне;337;22,42;26,75;0
Говядина, спинная и поясничная части, толстый и тонкий края (ребра 6-12), запеченная;351;22,77;28,11;0
Говядина, спинная часть (толстый край);108;20,5;2,9;0
Говядина, спинная часть, толстый край (ребра 6-9);316;16,26;27,29;0
Говядина, спинная часть, толстый край (ребра 6-9),  только мясо , запеченная;238;27,53;13,4;0
Говядина, спинная часть, толстый край (ребра 6-9), жареная на огне;338;21,55;27,22;0
Говядина, спинная часть, толстый край (ребра 6-9), запеченная;355;23,01;28,51;0
"Говядина, средняя часть кострца, стейк, мясо с жиром убранным до уровня 0"",  обжаренная на гриле";177;27,12;6,78;0
"Говядина, средняя часть кострца, стейк, мясо с жиром убранным до уровня 0"", сырая";143;20,93;5,89;0
Говядина, стейк из задней части лопаточного отруба, только мясо, тушеный;175;28,6;5,82;0
Говядина, стейк из подлопаточной мякоти;182;18,99;11,64;0,36
Говядина, стейк из подлопаточной мякоти (стейк Денвер), только мясо, приготовленный на гриле;220;26,5;12,64;0,14
Говядина, стейк на т-образной кости;223;20,11;15,18;0
Говядина, стейк на т-образной кости, жареный на огне;289;24,6;20,36;0
"Говядина, стейк-портерхаус,  мясо с жиром убранным до уровня 1/8"", жареная на огне";276;25,4;18,57;0
"Говядина, стейк-портерхаус,  мясо с жиром убранным до уровня 1/8"", сырая";214;20,49;14,06;0
"Говядина, стейк-портерхаус, мясо с жиром убранным до уровня 0"", жареная на огне";276;23,96;19,27;0
Говядина, стейк-портерхаус, постное мясо, жареная на огне;212;26,07;11,18;0
Говядина, сэндвич стейки, рубленная, сформирована и нарезана тонкими ломтиками, сырая;309;16,5;27;0
Говядина, тазобедренная часть (боковой кусок);101;20;2,3;0
Говядина, тазобедренная часть (внутренний кусок);105;20,3;2,6;0
Говядина, тазобедренная часть(верхний кусок);104;20,4;2,5;0
Говядина, тазобедренная часть(наружный кусок);105;20,3;2,6;0
Говядина, толстый филей, постное мясо, обжаренная;182;26,75;8,34;0
"Говядина, толстый филей, стейк,  мясо с жиром убранным до уровня 0"", жареная на огне";265;29,97;15,18;0
Говядина, фарш, 70% постного мяса/ 30% жира, обжаренная;270;25,56;17,86;0
Говядина, фарш, 70% постного мяса/ 30% жира, сырая;332;14,35;30;0
Говядина, фарш, 75% постного мяса/ 25% жира, сырая;293;15,76;25;0
Говядина, фарш, 80% постного мяса/ 20% жира, обжаренная;272;27;17,36;0
Говядина, фарш, 80% постного мяса/ 20% жира, сырая;254;17,17;20;0
Говядина, фарш, 85%  постного мяса/ 15% жира, обжаренная;256;27,73;15,3;0
Говядина, фарш, 85% постного мяса/ 15% жира, сырая;215;18,59;15;0
Говядина, фарш, 90% постного мяса/ 10% жира, обжаренная;230;28,45;12,04;0
Говядина, фарш, 90% постного мяса/ 10% жира, сырая;176;20;10;0
Говядина, фарш, 95% постного мяса/ 5% жира, обжаренная;193;29,17;7,58;0
Говядина, фарш, 95% постного мяса/ 5% жира, сырая;137;21,41;5;0
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  жаренная на огне";249;27,27;14,74;0
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  отборное, жареное";265;26,58;16,76;0
"Говядина, часть спины с ребер, тонкий край (ребра 10-12),мясо с жиром убранным до уровня 0"",  отборное,сырое";274;17,51;22,07;0
Говядина, шейная часть;135;19,4;6,4;0
Говядина, шейная часть;180;19,18;11,48;0
Говядина, шейная часть, запеченная;236;24,63;15,29;0
Говядина, шейная часть, только мясо;137;20,61;6,01;0
Говядина, шейная часть, только мясо, запеченная;183;26,65;8,46;0
Говядина, шея, нарезка без жира для тушения;128;21,75;4,48;0,16
Говядина, шея, нарезка без жира, тушеная;191;32,41;6,82;0
Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс);205;18,97;14,32;0
Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), только мясо;146;20,96;6,95;0
Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), только мясо, тушеные;228;31,41;11,43;0
Говядина, шея, нарезка кусочками из стейка чак-ай (кантри стайл рибс), тушеные;296;27,69;20,55;0
Говядина, шея, стейк Чак-ай;223;18,86;16,35;0
Говядина, шея, стейк Чак-ай, приготовленный на гриле;277;24,98;19,64;0
Говядина, шея, стейк Чак-ай, только мясо;153;21,29;7,56;0
Говядина, шея, стейк Чак-ай, только мясо, приготовленный на гриле;209;27,94;10,79;0
"Говядина, щуп, мясо с жиром убранным до уровня 0"", обжаренная";167;29,66;4,46;0
"Говядина, щуп, мясо с жиром убранным до уровня 1/8"", обжаренная";208;28,31;9,65;0
"Говядина, щуп, мясо с жиром убранным до уровня 1/8"", сырая";166;21,49;8,24;0
Говядина, щуп, постное мясо, обжаренная;169;29,73;4,71;0
Говядина, щуп, постное мясо, обжаренная;163;29,85;3,9;0
Говядина, щуп, постное мясо, сырая;124;22,6;3;0
Говяжьи котлеты замороженные жареные;295;23,05;21,83;0
Голень, говядина, только мясо, обрезь до 1/4'' жира, отборная, готов. на медленном огне;201;33,68;6,36;0
Голень, говядина, только мясо, обрезь до 1/4'' жира, отборная, сырая;128;21,75;3,85;0
Голова говяжья;185;18,1;12,5;0
Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, всех сортов, сырая;165;20,32;9,29;0
Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырая;169;20,15;9,86;0
Грудинка, плоская часть, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырая;158;20,57;8,45;0
Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, всех сортов, сырая;132;21,47;5,11;0
Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, отборная, сырая;137;21,28;5,75;0
Грудинка, плоская часть, говядина, без костей, только мясо, обрезь до 0'' жира, первый сорт, сырая;124;21,74;4,14;0
Гуляш говяжий, консервы;212;16,8;14,3;3,9
Жаркое по-домашнему из говядины, по 1-426;108;6,5;4;11,1
Жир говяжий, приготовленный;680;10,65;70,33;0
Жир говяжий, сырой;674;8,21;70,89;0
Жир телятины вареный;642;9,42;66,74;0
Жир телятины сырой;638;6,02;67,83;0
Завтрак туриста (говядина), консервы;217;20,5;14,9;0,2
Зразы рубленые из говядины, по 1-448;244;12,1;15,7;13,1
Котлеты рубленые из говядины, по 1-444;213;14,2;11,4;13
Легкие говяжьи;92;16,2;2,5;0
Легкие говяжьи тушеные;120;20,4;3,7;0
Легкие телячьи;90;16,3;2,3;0
Легкие телячьи, тушеные;104;18,74;2,64;0
Легкое говяжье;103;15,2;4,7;0
Мозги говяжьи;127;11,7;8,6;0,8
Мозги говяжьи;143;10,86;10,3;1,05
Мозги говяжьи жареные на сковороде;196;12,57;15,83;0
Мозги говяжьи, припущенные;151;11,67;10,53;1,48
Мозги телячьи;118;10,32;8,21;0
Мозги телячьи, жареные;213;14,48;16,75;0
Мозги телячьи, тушеные;136;11,48;9,63;0
Мясо в белом соусе (говядина), консервы;220;18;14,8;3,6
Мясо духовое, говядина, по 1-424;104;6,6;3,8;10,7
Оладьи из говяжьей печени, по 1-456;230;17,5;14,2;11,7
Паштет из говяжьей печени, по 1-108;177;18,1;11,1;7
Паштет мясной (говяжий), консервы;275;16,1;23,3;0,4
Паштет печеночный, консервы;301;11,6;28,1;3,4
Печень говяжья;127;17,9;3,7;5,3
Печень говяжья;135;20,36;3,63;3,89
Печень говяжья жареная на сковороде;175;26,52;4,68;5,16
Печень говяжья жареная, по 1-420;208;22,8;10,2;9,4
Печень говяжья тушеная в соусе, по 1 -428;159;13,5;9,2;8,6
Печень говяжья, тушеная;191;29,08;5,26;5,13
Печень телячья, жаренная, с небольшим количеством жира;193;27,37;6,51;4,47
Печень телячья, сырая;140;19,93;4,85;2,91
Печень телячья, тушеная;192;28,42;6,26;3,77
Поджарка из говядины, по 1-408;237;24,9;13,6;4
Поджелудочная жедеза телячья;182;15;13,1;0
Поджелудочная жедеза телячья, тушеная;256;29,1;14,6;0
Поджелудочная железа говяжья;235;15,7;18,6;0
Поджелудочная железа говяжья, тушеная;271;27,1;17,2;0
Почки говяжьи;99;17,4;3,09;0,29
Почки говяжьи;86;15,2;2,8;1,9
Почки говяжьи жареные в соусе, по 1-418;122;13,6;6,1;4,8
Почки говяжьи по-русски, по 1-436;96;5,7;3,3;11,3
Почки говяжьи тушеные, по 1-430;109;11,1;5,5;5,3
Почки говяжьи, припущенные;158;27,27;4,65;0
Почки телячьи, сырые;99;15,76;3,12;0,85
Почки телячьи, тушеные;163;26,32;5,66;0
Рибай, говядина, тонкий край, (ребра 10-12), только мясо, обрезь до 0'' жира, первый сорт, сырая;149;21,17;6,57;0
Ромштекс, стейк из говядины, по 1-418;237;24,9;11,3;8,6
Ростбиф по-американски, говядина без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, отборная, жареный;241;24,47;15,87;0
Ростбиф по-американски, говядина без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, первый сорт, жареный;229;24,86;14,41;0
Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, отборная, сырой;185;19,14;12,02;0
Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, мясо и жир, обрезь до 0'' жира, первый сорт, сырой;173;19,25;10,67;0
Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, отборная, жареный;190;26,41;9,36;0
Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, отборная, сырой;139;20,67;6,21;0
Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, первый сорт, жареный;172;27,02;7,12;0
Ростбиф, по-американски, говядина, без кости, глазок лопаточной мякоти, только мясо, обрезь до 0'' жира, первый сорт, сырой;133;20,52;5,71;0
Рубец говяжий;85;12,07;3,69;0
Рубец говяжий;97;14,8;4,2;0
Рубец говяжий припущенный;94;11,71;4,05;1,99
Рулет мясной из говядины с луком и яйцом,  по 1-450;146;12,3;7;8,1
Салат мясной из говядины, по 1-80;219;5,3;18,8;7,1
Сало говяжье;854;1,5;94;0
Селезенка говяжья;105;18,3;3;0
Селезенка говяжья;87;16,4;2,4;0
Селезенка говяжья, тушеная;145;25,1;4,2;0
Селезенка телячья тушеная;129;24,08;2,89;0
Селезенка телячья, сырая;98;18,3;2,2;0
Сердце говяжье;96;16;3,5;2
Сердце говяжье;112;17,72;3,94;0,14
Сердце говяжье тушеное в соусе, по 1-428;113;10,3;6,3;5
Сердце говяжье, вареное на маленьком огне;165;28,48;4,73;0,15
Сердце телячье, сырое;110;17,18;3,98;0,08
Сердце телячье, тушеное;186;29,12;6,75;0,13
Соленая говядина и картошка в лепешке (Апачи);224;7,91;8,31;27,85
Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой;210;18,87;14,99;0
Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, тушеный;303;27,16;21,56;0
Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, сырой;196;19,1;13,33;0
Стейк, Кантри, без кости, говядина, мясо и жир, обрезь до 0'' жира, первый сорт, тушеный;285;28,47;19,03;0
Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, сырой;152;20,87;7,67;0
Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, отборная, тушеный;234;30,95;12,22;0
Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, сырой;137;21,1;5,89;0
Стейк, Кантри, без кости, говядина, только мясо, обрезь до 0'' жира, первый сорт, тушеный;221;32,1;10,24;0
Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, гриль;236;26,1;14,41;0,4
Стейк, по Денверски, без кости, говядина, мясо и жир, обрезь до 0'' жира, отборная, сырой;189;18,85;12,4;0,53
